date,year,month,month_name,quarter,week,day_of_week,is_weekend
2017-09-24 21:15:19,2017,9,September,3,38,Sunday,True
2017-09-25 21:15:19,2017,9,September,3,39,Monday,False
2017-09-26 21:15:19,2017,9,September,3,39,Tuesday,False
2017-09-27 21:15:19,2017,9,September,3,39,Wednesday,False
2017-09-28 21:15:19,2017,9,September,3,39,Thursday,False
2017-09-29 21:15:19,2017,9,September,3,39,Friday,False
2017-09-30 21:15:19,2017,9,September,3,39,Saturday,True
2017-10-01 21:15:19,2017,10,October,4,39,Sunday,True
2017-10-02 21:15:19,2017,10,October,4,40,Monday,False
2017-10-03 21:15:19,2017,10,October,4,40,Tuesday,False
2017-10-04 21:15:19,2017,10,October,4,40,Wednesday,False
2017-10-05 21:15:19,2017,10,October,4,40,Thursday,False
2017-10-06 21:15:19,2017,10,October,4,40,Friday,False
2017-10-07 21:15:19,2017,10,October,4,40,Saturday,True
2017-10-08 21:15:19,2017,10,October,4,40,Sunday,True
2017-10-09 21:15:19,2017,10,October,4,41,Monday,False
2017-10-10 21:15:19,2017,10,October,4,41,Tuesday,False
2017-10-11 21:15:19,2017,10,October,4,41,Wednesday,False
2017-10-12 21:15:19,2017,10,October,4,41,Thursday,False
2017-10-13 21:15:19,2017,10,October,4,41,Friday,False
2017-10-14 21:15:19,2017,10,October,4,41,Saturday,True
2017-10-15 21:15:19,2017,10,October,4,41,Sunday,True
2017-10-16 21:15:19,2017,10,October,4,42,Monday,False
2017-10-17 21:15:19,2017,10,October,4,42,Tuesday,False
2017-10-18 21:15:19,2017,10,October,4,42,Wednesday,False
2017-10-19 21:15:19,2017,10,October,4,42,Thursday,False
2017-10-20 21:15:19,2017,10,October,4,42,Friday,False
2017-10-21 21:15:19,2017,10,October,4,42,Saturday,True
2017-10-22 21:15:19,2017,10,October,4,42,Sunday,True
2017-10-23 21:15:19,2017,10,October,4,43,Monday,False
2017-10-24 21:15:19,2017,10,October,4,43,Tuesday,False
2017-10-25 21:15:19,2017,10,October,4,43,Wednesday,False
2017-10-26 21:15:19,2017,10,October,4,43,Thursday,False
2017-10-27 21:15:19,2017,10,October,4,43,Friday,False
2017-10-28 21:15:19,2017,10,October,4,43,Saturday,True
2017-10-29 21:15:19,2017,10,October,4,43,Sunday,True
2017-10-30 21:15:19,2017,10,October,4,44,Monday,False
2017-10-31 21:15:19,2017,10,October,4,44,Tuesday,False
2017-11-01 21:15:19,2017,11,November,4,44,Wednesday,False
2017-11-02 21:15:19,2017,11,November,4,44,Thursday,False
2017-11-03 21:15:19,2017,11,November,4,44,Friday,False
2017-11-04 21:15:19,2017,11,November,4,44,Saturday,True
2017-11-05 21:15:19,2017,11,November,4,44,Sunday,True
2017-11-06 21:15:19,2017,11,November,4,45,Monday,False
2017-11-07 21:15:19,2017,11,November,4,45,Tuesday,False
2017-11-08 21:15:19,2017,11,November,4,45,Wednesday,False
2017-11-09 21:15:19,2017,11,November,4,45,Thursday,False
2017-11-10 21:15:19,2017,11,November,4,45,Friday,False
2017-11-11 21:15:19,2017,11,November,4,45,Saturday,True
2017-11-12 21:15:19,2017,11,November,4,45,Sunday,True
2017-11-13 21:15:19,2017,11,November,4,46,Monday,False
2017-11-14 21:15:19,2017,11,November,4,46,Tuesday,False
2017-11-15 21:15:19,2017,11,November,4,46,Wednesday,False
2017-11-16 21:15:19,2017,11,November,4,46,Thursday,False
2017-11-17 21:15:19,2017,11,November,4,46,Friday,False
2017-11-18 21:15:19,2017,11,November,4,46,Saturday,True
2017-11-19 21:15:19,2017,11,November,4,46,Sunday,True
2017-11-20 21:15:19,2017,11,November,4,47,Monday,False
2017-11-21 21:15:19,2017,11,November,4,47,Tuesday,False
2017-11-22 21:15:19,2017,11,November,4,47,Wednesday,False
2017-11-23 21:15:19,2017,11,November,4,47,Thursday,False
2017-11-24 21:15:19,2017,11,November,4,47,Friday,False
2017-11-25 21:15:19,2017,11,November,4,47,Saturday,True
2017-11-26 21:15:19,2017,11,November,4,47,Sunday,True
2017-11-27 21:15:19,2017,11,November,4,48,Monday,False
2017-11-28 21:15:19,2017,11,November,4,48,Tuesday,False
2017-11-29 21:15:19,2017,11,November,4,48,Wednesday,False
2017-11-30 21:15:19,2017,11,November,4,48,Thursday,False
2017-12-01 21:15:19,2017,12,December,4,48,Friday,False
2017-12-02 21:15:19,2017,12,December,4,48,Saturday,True
2017-12-03 21:15:19,2017,12,December,4,48,Sunday,True
2017-12-04 21:15:19,2017,12,December,4,49,Monday,False
2017-12-05 21:15:19,2017,12,December,4,49,Tuesday,False
2017-12-06 21:15:19,2017,12,December,4,49,Wednesday,False
2017-12-07 21:15:19,2017,12,December,4,49,Thursday,False
2017-12-08 21:15:19,2017,12,December,4,49,Friday,False
2017-12-09 21:15:19,2017,12,December,4,49,Saturday,True
2017-12-10 21:15:19,2017,12,December,4,49,Sunday,True
2017-12-11 21:15:19,2017,12,December,4,50,Monday,False
2017-12-12 21:15:19,2017,12,December,4,50,Tuesday,False
2017-12-13 21:15:19,2017,12,December,4,50,Wednesday,False
2017-12-14 21:15:19,2017,12,December,4,50,Thursday,False
2017-12-15 21:15:19,2017,12,December,4,50,Friday,False
2017-12-16 21:15:19,2017,12,December,4,50,Saturday,True
2017-12-17 21:15:19,2017,12,December,4,50,Sunday,True
2017-12-18 21:15:19,2017,12,December,4,51,Monday,False
2017-12-19 21:15:19,2017,12,December,4,51,Tuesday,False
2017-12-20 21:15:19,2017,12,December,4,51,Wednesday,False
2017-12-21 21:15:19,2017,12,December,4,51,Thursday,False
2017-12-22 21:15:19,2017,12,December,4,51,Friday,False
2017-12-23 21:15:19,2017,12,December,4,51,Saturday,True
2017-12-24 21:15:19,2017,12,December,4,51,Sunday,True
2017-12-25 21:15:19,2017,12,December,4,52,Monday,False
2017-12-26 21:15:19,2017,12,December,4,52,Tuesday,False
2017-12-27 21:15:19,2017,12,December,4,52,Wednesday,False
2017-12-28 21:15:19,2017,12,December,4,52,Thursday,False
2017-12-29 21:15:19,2017,12,December,4,52,Friday,False
2017-12-30 21:15:19,2017,12,December,4,52,Saturday,True
2017-12-31 21:15:19,2017,12,December,4,52,Sunday,True
2018-01-01 21:15:19,2018,1,January,1,1,Monday,False
2018-01-02 21:15:19,2018,1,January,1,1,Tuesday,False
2018-01-03 21:15:19,2018,1,January,1,1,Wednesday,False
2018-01-04 21:15:19,2018,1,January,1,1,Thursday,False
2018-01-05 21:15:19,2018,1,January,1,1,Friday,False
2018-01-06 21:15:19,2018,1,January,1,1,Saturday,True
2018-01-07 21:15:19,2018,1,January,1,1,Sunday,True
2018-01-08 21:15:19,2018,1,January,1,2,Monday,False
2018-01-09 21:15:19,2018,1,January,1,2,Tuesday,False
2018-01-10 21:15:19,2018,1,January,1,2,Wednesday,False
2018-01-11 21:15:19,2018,1,January,1,2,Thursday,False
2018-01-12 21:15:19,2018,1,January,1,2,Friday,False
2018-01-13 21:15:19,2018,1,January,1,2,Saturday,True
2018-01-14 21:15:19,2018,1,January,1,2,Sunday,True
2018-01-15 21:15:19,2018,1,January,1,3,Monday,False
2018-01-16 21:15:19,2018,1,January,1,3,Tuesday,False
2018-01-17 21:15:19,2018,1,January,1,3,Wednesday,False
2018-01-18 21:15:19,2018,1,January,1,3,Thursday,False
2018-01-19 21:15:19,2018,1,January,1,3,Friday,False
2018-01-20 21:15:19,2018,1,January,1,3,Saturday,True
2018-01-21 21:15:19,2018,1,January,1,3,Sunday,True
2018-01-22 21:15:19,2018,1,January,1,4,Monday,False
2018-01-23 21:15:19,2018,1,January,1,4,Tuesday,False
2018-01-24 21:15:19,2018,1,January,1,4,Wednesday,False
2018-01-25 21:15:19,2018,1,January,1,4,Thursday,False
2018-01-26 21:15:19,2018,1,January,1,4,Friday,False
2018-01-27 21:15:19,2018,1,January,1,4,Saturday,True
2018-01-28 21:15:19,2018,1,January,1,4,Sunday,True
2018-01-29 21:15:19,2018,1,January,1,5,Monday,False
2018-01-30 21:15:19,2018,1,January,1,5,Tuesday,False
2018-01-31 21:15:19,2018,1,January,1,5,Wednesday,False
2018-02-01 21:15:19,2018,2,February,1,5,Thursday,False
2018-02-02 21:15:19,2018,2,February,1,5,Friday,False
2018-02-03 21:15:19,2018,2,February,1,5,Saturday,True
2018-02-04 21:15:19,2018,2,February,1,5,Sunday,True
2018-02-05 21:15:19,2018,2,February,1,6,Monday,False
2018-02-06 21:15:19,2018,2,February,1,6,Tuesday,False
2018-02-07 21:15:19,2018,2,February,1,6,Wednesday,False
2018-02-08 21:15:19,2018,2,February,1,6,Thursday,False
2018-02-09 21:15:19,2018,2,February,1,6,Friday,False
2018-02-10 21:15:19,2018,2,February,1,6,Saturday,True
2018-02-11 21:15:19,2018,2,February,1,6,Sunday,True
2018-02-12 21:15:19,2018,2,February,1,7,Monday,False
2018-02-13 21:15:19,2018,2,February,1,7,Tuesday,False
2018-02-14 21:15:19,2018,2,February,1,7,Wednesday,False
2018-02-15 21:15:19,2018,2,February,1,7,Thursday,False
2018-02-16 21:15:19,2018,2,February,1,7,Friday,False
2018-02-17 21:15:19,2018,2,February,1,7,Saturday,True
2018-02-18 21:15:19,2018,2,February,1,7,Sunday,True
2018-02-19 21:15:19,2018,2,February,1,8,Monday,False
2018-02-20 21:15:19,2018,2,February,1,8,Tuesday,False
2018-02-21 21:15:19,2018,2,February,1,8,Wednesday,False
2018-02-22 21:15:19,2018,2,February,1,8,Thursday,False
2018-02-23 21:15:19,2018,2,February,1,8,Friday,False
2018-02-24 21:15:19,2018,2,February,1,8,Saturday,True
2018-02-25 21:15:19,2018,2,February,1,8,Sunday,True
2018-02-26 21:15:19,2018,2,February,1,9,Monday,False
2018-02-27 21:15:19,2018,2,February,1,9,Tuesday,False
2018-02-28 21:15:19,2018,2,February,1,9,Wednesday,False
2018-03-01 21:15:19,2018,3,March,1,9,Thursday,False
2018-03-02 21:15:19,2018,3,March,1,9,Friday,False
2018-03-03 21:15:19,2018,3,March,1,9,Saturday,True
2018-03-04 21:15:19,2018,3,March,1,9,Sunday,True
2018-03-05 21:15:19,2018,3,March,1,10,Monday,False
2018-03-06 21:15:19,2018,3,March,1,10,Tuesday,False
2018-03-07 21:15:19,2018,3,March,1,10,Wednesday,False
2018-03-08 21:15:19,2018,3,March,1,10,Thursday,False
2018-03-09 21:15:19,2018,3,March,1,10,Friday,False
2018-03-10 21:15:19,2018,3,March,1,10,Saturday,True
2018-03-11 21:15:19,2018,3,March,1,10,Sunday,True
2018-03-12 21:15:19,2018,3,March,1,11,Monday,False
2018-03-13 21:15:19,2018,3,March,1,11,Tuesday,False
2018-03-14 21:15:19,2018,3,March,1,11,Wednesday,False
2018-03-15 21:15:19,2018,3,March,1,11,Thursday,False
2018-03-16 21:15:19,2018,3,March,1,11,Friday,False
2018-03-17 21:15:19,2018,3,March,1,11,Saturday,True
2018-03-18 21:15:19,2018,3,March,1,11,Sunday,True
2018-03-19 21:15:19,2018,3,March,1,12,Monday,False
2018-03-20 21:15:19,2018,3,March,1,12,Tuesday,False
2018-03-21 21:15:19,2018,3,March,1,12,Wednesday,False
2018-03-22 21:15:19,2018,3,March,1,12,Thursday,False
2018-03-23 21:15:19,2018,3,March,1,12,Friday,False
2018-03-24 21:15:19,2018,3,March,1,12,Saturday,True
2018-03-25 21:15:19,2018,3,March,1,12,Sunday,True
2018-03-26 21:15:19,2018,3,March,1,13,Monday,False
2018-03-27 21:15:19,2018,3,March,1,13,Tuesday,False
2018-03-28 21:15:19,2018,3,March,1,13,Wednesday,False
2018-03-29 21:15:19,2018,3,March,1,13,Thursday,False
2018-03-30 21:15:19,2018,3,March,1,13,Friday,False
2018-03-31 21:15:19,2018,3,March,1,13,Saturday,True
2018-04-01 21:15:19,2018,4,April,2,13,Sunday,True
2018-04-02 21:15:19,2018,4,April,2,14,Monday,False
2018-04-03 21:15:19,2018,4,April,2,14,Tuesday,False
2018-04-04 21:15:19,2018,4,April,2,14,Wednesday,False
2018-04-05 21:15:19,2018,4,April,2,14,Thursday,False
2018-04-06 21:15:19,2018,4,April,2,14,Friday,False
2018-04-07 21:15:19,2018,4,April,2,14,Saturday,True
2018-04-08 21:15:19,2018,4,April,2,14,Sunday,True
2018-04-09 21:15:19,2018,4,April,2,15,Monday,False
2018-04-10 21:15:19,2018,4,April,2,15,Tuesday,False
2018-04-11 21:15:19,2018,4,April,2,15,Wednesday,False
2018-04-12 21:15:19,2018,4,April,2,15,Thursday,False
2018-04-13 21:15:19,2018,4,April,2,15,Friday,False
2018-04-14 21:15:19,2018,4,April,2,15,Saturday,True
2018-04-15 21:15:19,2018,4,April,2,15,Sunday,True
2018-04-16 21:15:19,2018,4,April,2,16,Monday,False
2018-04-17 21:15:19,2018,4,April,2,16,Tuesday,False
2018-04-18 21:15:19,2018,4,April,2,16,Wednesday,False
2018-04-19 21:15:19,2018,4,April,2,16,Thursday,False
2018-04-20 21:15:19,2018,4,April,2,16,Friday,False
2018-04-21 21:15:19,2018,4,April,2,16,Saturday,True
2018-04-22 21:15:19,2018,4,April,2,16,Sunday,True
2018-04-23 21:15:19,2018,4,April,2,17,Monday,False
2018-04-24 21:15:19,2018,4,April,2,17,Tuesday,False
2018-04-25 21:15:19,2018,4,April,2,17,Wednesday,False
2018-04-26 21:15:19,2018,4,April,2,17,Thursday,False
2018-04-27 21:15:19,2018,4,April,2,17,Friday,False
2018-04-28 21:15:19,2018,4,April,2,17,Saturday,True
2018-04-29 21:15:19,2018,4,April,2,17,Sunday,True
2018-04-30 21:15:19,2018,4,April,2,18,Monday,False
2018-05-01 21:15:19,2018,5,May,2,18,Tuesday,False
2018-05-02 21:15:19,2018,5,May,2,18,Wednesday,False
2018-05-03 21:15:19,2018,5,May,2,18,Thursday,False
2018-05-04 21:15:19,2018,5,May,2,18,Friday,False
2018-05-05 21:15:19,2018,5,May,2,18,Saturday,True
2018-05-06 21:15:19,2018,5,May,2,18,Sunday,True
2018-05-07 21:15:19,2018,5,May,2,19,Monday,False
2018-05-08 21:15:19,2018,5,May,2,19,Tuesday,False
2018-05-09 21:15:19,2018,5,May,2,19,Wednesday,False
2018-05-10 21:15:19,2018,5,May,2,19,Thursday,False
2018-05-11 21:15:19,2018,5,May,2,19,Friday,False
2018-05-12 21:15:19,2018,5,May,2,19,Saturday,True
2018-05-13 21:15:19,2018,5,May,2,19,Sunday,True
2018-05-14 21:15:19,2018,5,May,2,20,Monday,False
2018-05-15 21:15:19,2018,5,May,2,20,Tuesday,False
2018-05-16 21:15:19,2018,5,May,2,20,Wednesday,False
2018-05-17 21:15:19,2018,5,May,2,20,Thursday,False
2018-05-18 21:15:19,2018,5,May,2,20,Friday,False
2018-05-19 21:15:19,2018,5,May,2,20,Saturday,True
2018-05-20 21:15:19,2018,5,May,2,20,Sunday,True
2018-05-21 21:15:19,2018,5,May,2,21,Monday,False
2018-05-22 21:15:19,2018,5,May,2,21,Tuesday,False
2018-05-23 21:15:19,2018,5,May,2,21,Wednesday,False
2018-05-24 21:15:19,2018,5,May,2,21,Thursday,False
2018-05-25 21:15:19,2018,5,May,2,21,Friday,False
2018-05-26 21:15:19,2018,5,May,2,21,Saturday,True
2018-05-27 21:15:19,2018,5,May,2,21,Sunday,True
2018-05-28 21:15:19,2018,5,May,2,22,Monday,False
2018-05-29 21:15:19,2018,5,May,2,22,Tuesday,False
2018-05-30 21:15:19,2018,5,May,2,22,Wednesday,False
2018-05-31 21:15:19,2018,5,May,2,22,Thursday,False
2018-06-01 21:15:19,2018,6,June,2,22,Friday,False
2018-06-02 21:15:19,2018,6,June,2,22,Saturday,True
2018-06-03 21:15:19,2018,6,June,2,22,Sunday,True
2018-06-04 21:15:19,2018,6,June,2,23,Monday,False
2018-06-05 21:15:19,2018,6,June,2,23,Tuesday,False
2018-06-06 21:15:19,2018,6,June,2,23,Wednesday,False
2018-06-07 21:15:19,2018,6,June,2,23,Thursday,False
2018-06-08 21:15:19,2018,6,June,2,23,Friday,False
2018-06-09 21:15:19,2018,6,June,2,23,Saturday,True
2018-06-10 21:15:19,2018,6,June,2,23,Sunday,True
2018-06-11 21:15:19,2018,6,June,2,24,Monday,False
2018-06-12 21:15:19,2018,6,June,2,24,Tuesday,False
2018-06-13 21:15:19,2018,6,June,2,24,Wednesday,False
2018-06-14 21:15:19,2018,6,June,2,24,Thursday,False
2018-06-15 21:15:19,2018,6,June,2,24,Friday,False
2018-06-16 21:15:19,2018,6,June,2,24,Saturday,True
2018-06-17 21:15:19,2018,6,June,2,24,Sunday,True
2018-06-18 21:15:19,2018,6,June,2,25,Monday,False
2018-06-19 21:15:19,2018,6,June,2,25,Tuesday,False
2018-06-20 21:15:19,2018,6,June,2,25,Wednesday,False
2018-06-21 21:15:19,2018,6,June,2,25,Thursday,False
2018-06-22 21:15:19,2018,6,June,2,25,Friday,False
2018-06-23 21:15:19,2018,6,June,2,25,Saturday,True
2018-06-24 21:15:19,2018,6,June,2,25,Sunday,True
2018-06-25 21:15:19,2018,6,June,2,26,Monday,False
2018-06-26 21:15:19,2018,6,June,2,26,Tuesday,False
2018-06-27 21:15:19,2018,6,June,2,26,Wednesday,False
2018-06-28 21:15:19,2018,6,June,2,26,Thursday,False
2018-06-29 21:15:19,2018,6,June,2,26,Friday,False
2018-06-30 21:15:19,2018,6,June,2,26,Saturday,True
2018-07-01 21:15:19,2018,7,July,3,26,Sunday,True
2018-07-02 21:15:19,2018,7,July,3,27,Monday,False
2018-07-03 21:15:19,2018,7,July,3,27,Tuesday,False
2018-07-04 21:15:19,2018,7,July,3,27,Wednesday,False
2018-07-05 21:15:19,2018,7,July,3,27,Thursday,False
2018-07-06 21:15:19,2018,7,July,3,27,Friday,False
2018-07-07 21:15:19,2018,7,July,3,27,Saturday,True
2018-07-08 21:15:19,2018,7,July,3,27,Sunday,True
2018-07-09 21:15:19,2018,7,July,3,28,Monday,False
2018-07-10 21:15:19,2018,7,July,3,28,Tuesday,False
2018-07-11 21:15:19,2018,7,July,3,28,Wednesday,False
2018-07-12 21:15:19,2018,7,July,3,28,Thursday,False
2018-07-13 21:15:19,2018,7,July,3,28,Friday,False
2018-07-14 21:15:19,2018,7,July,3,28,Saturday,True
2018-07-15 21:15:19,2018,7,July,3,28,Sunday,True
2018-07-16 21:15:19,2018,7,July,3,29,Monday,False
2018-07-17 21:15:19,2018,7,July,3,29,Tuesday,False
2018-07-18 21:15:19,2018,7,July,3,29,Wednesday,False
2018-07-19 21:15:19,2018,7,July,3,29,Thursday,False
2018-07-20 21:15:19,2018,7,July,3,29,Friday,False
2018-07-21 21:15:19,2018,7,July,3,29,Saturday,True
2018-07-22 21:15:19,2018,7,July,3,29,Sunday,True
2018-07-23 21:15:19,2018,7,July,3,30,Monday,False
2018-07-24 21:15:19,2018,7,July,3,30,Tuesday,False
2018-07-25 21:15:19,2018,7,July,3,30,Wednesday,False
2018-07-26 21:15:19,2018,7,July,3,30,Thursday,False
2018-07-27 21:15:19,2018,7,July,3,30,Friday,False
2018-07-28 21:15:19,2018,7,July,3,30,Saturday,True
2018-07-29 21:15:19,2018,7,July,3,30,Sunday,True
2018-07-30 21:15:19,2018,7,July,3,31,Monday,False
2018-07-31 21:15:19,2018,7,July,3,31,Tuesday,False
2018-08-01 21:15:19,2018,8,August,3,31,Wednesday,False
2018-08-02 21:15:19,2018,8,August,3,31,Thursday,False
2018-08-03 21:15:19,2018,8,August,3,31,Friday,False
2018-08-04 21:15:19,2018,8,August,3,31,Saturday,True
2018-08-05 21:15:19,2018,8,August,3,31,Sunday,True
2018-08-06 21:15:19,2018,8,August,3,32,Monday,False
2018-08-07 21:15:19,2018,8,August,3,32,Tuesday,False
2018-08-08 21:15:19,2018,8,August,3,32,Wednesday,False
2018-08-09 21:15:19,2018,8,August,3,32,Thursday,False
2018-08-10 21:15:19,2018,8,August,3,32,Friday,False
2018-08-11 21:15:19,2018,8,August,3,32,Saturday,True
2018-08-12 21:15:19,2018,8,August,3,32,Sunday,True
2018-08-13 21:15:19,2018,8,August,3,33,Monday,False
2018-08-14 21:15:19,2018,8,August,3,33,Tuesday,False
2018-08-15 21:15:19,2018,8,August,3,33,Wednesday,False
2018-08-16 21:15:19,2018,8,August,3,33,Thursday,False
2018-08-17 21:15:19,2018,8,August,3,33,Friday,False
2018-08-18 21:15:19,2018,8,August,3,33,Saturday,True
2018-08-19 21:15:19,2018,8,August,3,33,Sunday,True
2018-08-20 21:15:19,2018,8,August,3,34,Monday,False
2018-08-21 21:15:19,2018,8,August,3,34,Tuesday,False
2018-08-22 21:15:19,2018,8,August,3,34,Wednesday,False
2018-08-23 21:15:19,2018,8,August,3,34,Thursday,False
2018-08-24 21:15:19,2018,8,August,3,34,Friday,False
2018-08-25 21:15:19,2018,8,August,3,34,Saturday,True
2018-08-26 21:15:19,2018,8,August,3,34,Sunday,True
2018-08-27 21:15:19,2018,8,August,3,35,Monday,False
2018-08-28 21:15:19,2018,8,August,3,35,Tuesday,False
2018-08-29 21:15:19,2018,8,August,3,35,Wednesday,False
2018-08-30 21:15:19,2018,8,August,3,35,Thursday,False
2018-08-31 21:15:19,2018,8,August,3,35,Friday,False
2018-09-01 21:15:19,2018,9,September,3,35,Saturday,True
2018-09-02 21:15:19,2018,9,September,3,35,Sunday,True
2018-09-03 21:15:19,2018,9,September,3,36,Monday,False
2018-09-04 21:15:19,2018,9,September,3,36,Tuesday,False
2018-09-05 21:15:19,2018,9,September,3,36,Wednesday,False
2018-09-06 21:15:19,2018,9,September,3,36,Thursday,False
2018-09-07 21:15:19,2018,9,September,3,36,Friday,False
2018-09-08 21:15:19,2018,9,September,3,36,Saturday,True
2018-09-09 21:15:19,2018,9,September,3,36,Sunday,True
2018-09-10 21:15:19,2018,9,September,3,37,Monday,False
2018-09-11 21:15:19,2018,9,September,3,37,Tuesday,False
2018-09-12 21:15:19,2018,9,September,3,37,Wednesday,False
2018-09-13 21:15:19,2018,9,September,3,37,Thursday,False
2018-09-14 21:15:19,2018,9,September,3,37,Friday,False
2018-09-15 21:15:19,2018,9,September,3,37,Saturday,True
2018-09-16 21:15:19,2018,9,September,3,37,Sunday,True
2018-09-17 21:15:19,2018,9,September,3,38,Monday,False
2018-09-18 21:15:19,2018,9,September,3,38,Tuesday,False
2018-09-19 21:15:19,2018,9,September,3,38,Wednesday,False
2018-09-20 21:15:19,2018,9,September,3,38,Thursday,False
2018-09-21 21:15:19,2018,9,September,3,38,Friday,False
2018-09-22 21:15:19,2018,9,September,3,38,Saturday,True
2018-09-23 21:15:19,2018,9,September,3,38,Sunday,True
2018-09-24 21:15:19,2018,9,September,3,39,Monday,False
2018-09-25 21:15:19,2018,9,September,3,39,Tuesday,False
2018-09-26 21:15:19,2018,9,September,3,39,Wednesday,False
2018-09-27 21:15:19,2018,9,September,3,39,Thursday,False
2018-09-28 21:15:19,2018,9,September,3,39,Friday,False
2018-09-29 21:15:19,2018,9,September,3,39,Saturday,True
2018-09-30 21:15:19,2018,9,September,3,39,Sunday,True
2018-10-01 21:15:19,2018,10,October,4,40,Monday,False
2018-10-02 21:15:19,2018,10,October,4,40,Tuesday,False
2018-10-03 21:15:19,2018,10,October,4,40,Wednesday,False
2018-10-04 21:15:19,2018,10,October,4,40,Thursday,False
2018-10-05 21:15:19,2018,10,October,4,40,Friday,False
2018-10-06 21:15:19,2018,10,October,4,40,Saturday,True
2018-10-07 21:15:19,2018,10,October,4,40,Sunday,True
2018-10-08 21:15:19,2018,10,October,4,41,Monday,False
2018-10-09 21:15:19,2018,10,October,4,41,Tuesday,False
2018-10-10 21:15:19,2018,10,October,4,41,Wednesday,False
2018-10-11 21:15:19,2018,10,October,4,41,Thursday,False
2018-10-12 21:15:19,2018,10,October,4,41,Friday,False
2018-10-13 21:15:19,2018,10,October,4,41,Saturday,True
2018-10-14 21:15:19,2018,10,October,4,41,Sunday,True
2018-10-15 21:15:19,2018,10,October,4,42,Monday,False
2018-10-16 21:15:19,2018,10,October,4,42,Tuesday,False
